ID	symbol
ENSMUSG00000065405	Mir30a
ENSMUSG00000065406	Mirlet7i
ENSMUSG00000065407	Mir135a-1
ENSMUSG00000065408	Mir31
ENSMUSG00000065410	Mir298
ENSMUSG00000065411	Mir195a
ENSMUSG00000065412	Mir29b-2
ENSMUSG00000065413	Mir367
ENSMUSG00000065414	Mir138-1
ENSMUSG00000065415	Mir217
ENSMUSG00000065416	Mir19a
ENSMUSG00000065417	Mir340
ENSMUSG00000065418	Mir322
ENSMUSG00000065420	Mir142b
ENSMUSG00000065421	Mirlet7a-1
ENSMUSG00000065422	Mir221
ENSMUSG00000065423	Mir181a-2
ENSMUSG00000065424	Mir9-2
ENSMUSG00000065425	Mir325
ENSMUSG00000065426	Mir134
ENSMUSG00000065427	Mir429
ENSMUSG00000065428	Mir382
ENSMUSG00000065429	Mir345
ENSMUSG00000065430	Mir26a-2
ENSMUSG00000065431	Mir186
ENSMUSG00000065432	Mir208a
ENSMUSG00000065433	Mir370
ENSMUSG00000065434	Mir7-1
ENSMUSG00000065435	Mir135b
ENSMUSG00000065436	Mir342
ENSMUSG00000065437	Mir30d
ENSMUSG00000065438	Mir377
ENSMUSG00000065439	Mir140
ENSMUSG00000065440	Mirlet7g
ENSMUSG00000065441	Mir128-2
ENSMUSG00000065442	Mir20a
ENSMUSG00000065443	Mir196b
ENSMUSG00000065444	Mir27a
ENSMUSG00000065445	Mir143
ENSMUSG00000065446	Mir139
ENSMUSG00000065447	Mir302d
ENSMUSG00000065448	Mir154
ENSMUSG00000065449	Mir365-1
ENSMUSG00000065450	Mir448
ENSMUSG00000065451	Mir101a
ENSMUSG00000065452	Mir207
ENSMUSG00000065453	Mirlet7d
ENSMUSG00000065454	Mir124a-3
ENSMUSG00000065455	Mir21a
ENSMUSG00000065456	Mir106a
ENSMUSG00000065457	Mir383
ENSMUSG00000065458	Mir181b-1
ENSMUSG00000065460	Mir133a-2
ENSMUSG00000065462	Mir200c
ENSMUSG00000065464	Mir185
ENSMUSG00000065465	Mir33
ENSMUSG00000065468	Mir26b
ENSMUSG00000065469	Mir129-1
ENSMUSG00000065470	Mir149
ENSMUSG00000065471	Mir222
ENSMUSG00000065472	Mir125b-2
ENSMUSG00000065473	Mir19b-2
ENSMUSG00000065474	Mir141
ENSMUSG00000065475	Mir27b
ENSMUSG00000065476	Mir30b
ENSMUSG00000065477	Mir411
ENSMUSG00000065479	Mir125a
ENSMUSG00000065480	Mir133b
ENSMUSG00000065481	Mir346
ENSMUSG00000065482	Mir302c
ENSMUSG00000065483	Mir181c
ENSMUSG00000065484	Mir130a
ENSMUSG00000065485	Mir219a-2
ENSMUSG00000065486	Mir450-1
ENSMUSG00000065488	Mir196a-2
ENSMUSG00000065489	Mir365-2
ENSMUSG00000065490	Mir30c-1
ENSMUSG00000065491	Mir7b
ENSMUSG00000065492	Mir34b
ENSMUSG00000065493	Mir34a
ENSMUSG00000065494	Mir28a
ENSMUSG00000065495	Mir150
ENSMUSG00000065497	Mir410
ENSMUSG00000065498	Mir379
ENSMUSG00000065499	Mir384
ENSMUSG00000065500	Mir10b
ENSMUSG00000065501	Mir335
ENSMUSG00000065502	Mir202
ENSMUSG00000065503	Mir351
ENSMUSG00000065505	Mir148a
ENSMUSG00000065507	Mir204
ENSMUSG00000065508	Mir17
ENSMUSG00000065509	Mir421
ENSMUSG00000065510	Mir361
ENSMUSG00000065511	Mir129-2
ENSMUSG00000065512	Mir138-2
ENSMUSG00000065513	Mir26a-1
ENSMUSG00000065514	Mir106b
ENSMUSG00000065515	Mir152
ENSMUSG00000065516	Mir214
ENSMUSG00000065518	Mir423
ENSMUSG00000065519	Mir10a
ENSMUSG00000065520	Mir128-1
ENSMUSG00000065521	Mir296
ENSMUSG00000065523	Mir192
ENSMUSG00000065524	Mir135a-2
ENSMUSG00000065526	Mir337
ENSMUSG00000065527	Mir93
ENSMUSG00000065528	Mir320
ENSMUSG00000065529	Mir22
ENSMUSG00000065530	Mir99a
ENSMUSG00000065532	Mir187
ENSMUSG00000065533	Mir205
ENSMUSG00000065534	Mir324
ENSMUSG00000065536	Mir98
ENSMUSG00000065537	Mir132
ENSMUSG00000065538	Mir153
ENSMUSG00000065539	Mir216a
ENSMUSG00000065540	Mir126a
ENSMUSG00000065541	Mir24-2
ENSMUSG00000065542	Mir224
ENSMUSG00000065543	Mir330
ENSMUSG00000065544	Mir32
ENSMUSG00000065546	Mir196a-1
ENSMUSG00000065547	Mir199a-1
ENSMUSG00000065548	Mir29c
ENSMUSG00000065549	Mir200b
ENSMUSG00000065551	Mir210
ENSMUSG00000065552	Mir302a
ENSMUSG00000065553	Mir103-1
ENSMUSG00000065555	Mir219a-1
ENSMUSG00000065556	Mir101b
ENSMUSG00000065557	Mirlet7c-1
ENSMUSG00000065559	Mir206
ENSMUSG00000065560	Mir148b
ENSMUSG00000065561	Mir369
ENSMUSG00000065562	Mir215
ENSMUSG00000065563	Mir103-2
ENSMUSG00000065564	Mirlet7b
ENSMUSG00000065565	Mir181a-1
ENSMUSG00000065567	Mir30c-2
ENSMUSG00000065568	Mir344
ENSMUSG00000065569	Mir137
ENSMUSG00000065570	Mir412
ENSMUSG00000065571	Mir326
ENSMUSG00000065572	Mir130b
ENSMUSG00000065573	Mir350
ENSMUSG00000065574	Mir203
ENSMUSG00000065575	Mir449a
ENSMUSG00000065577	Mir329
ENSMUSG00000065578	Mir181b-2
ENSMUSG00000065579	Mir425
ENSMUSG00000065580	Mir15b
ENSMUSG00000065581	Mir194-1
ENSMUSG00000065582	Mir194-2
ENSMUSG00000065583	Mir218-2
ENSMUSG00000065585	Mir211
ENSMUSG00000065586	Mir96
ENSMUSG00000065587	Mir34c
ENSMUSG00000065589	Mir301
ENSMUSG00000065590	Mir212
ENSMUSG00000065591	Gm22753
ENSMUSG00000065592	Mir145a
ENSMUSG00000065593	Mir339
ENSMUSG00000065594	Mir107
ENSMUSG00000065596	Mir184
ENSMUSG00000065597	Mir124a-1
ENSMUSG00000065599	Mir23b
ENSMUSG00000065600	Mir338
ENSMUSG00000065601	Mir146
ENSMUSG00000065602	Mirlet7f-2
ENSMUSG00000065603	Mir218-1
ENSMUSG00000065604	Mir29b-1
ENSMUSG00000065606	Mir16-2
ENSMUSG00000065607	Mir331
ENSMUSG00000065608	Mirlet7c-2
ENSMUSG00000065609	Mir7-2
ENSMUSG00000065610	Mir29a
ENSMUSG00000065611	Mir23a
ENSMUSG00000065612	Mir151
ENSMUSG00000065613	Mir92-2
ENSMUSG00000065616	Mir375
ENSMUSG00000065617	Mir323
ENSMUSG00000065619	Mir183
ENSMUSG00000065620	Gm24764
ENSMUSG00000065622	Gm24763
ENSMUSG00000065623	Gm24762
ENSMUSG00000065625	Gm24765
ENSMUSG00000065629	Gm24826
ENSMUSG00000065634	Gm24252
ENSMUSG00000065635	Gm24253
ENSMUSG00000065636	Gm24254
ENSMUSG00000065637	Gm26397
ENSMUSG00000065640	Snord1c
ENSMUSG00000065642	Snora69
ENSMUSG00000065643	Gm25897
ENSMUSG00000065647	Gm25896
ENSMUSG00000065648	Gm25895
ENSMUSG00000065649	Snora74a
ENSMUSG00000065651	Gm25973
ENSMUSG00000065653	Gm23105
ENSMUSG00000065656	Gm23104
ENSMUSG00000065657	Gm25337
ENSMUSG00000065658	Gm23102
ENSMUSG00000065663	Gm22579
ENSMUSG00000065664	Gm22578
ENSMUSG00000065665	Gm22577
ENSMUSG00000065667	Gm22576
ENSMUSG00000065669	Gm22581
ENSMUSG00000065673	Gm24258
ENSMUSG00000065674	Gm24259
ENSMUSG00000065678	Gm24261
ENSMUSG00000065680	Snord38a
ENSMUSG00000065684	Gm23733
ENSMUSG00000065687	Gm23734
ENSMUSG00000065689	n-R5s7
ENSMUSG00000065692	Gm25410
ENSMUSG00000065694	Gm25411
ENSMUSG00000065698	Gm25409
ENSMUSG00000065700	Gm22827
ENSMUSG00000065702	Gm22828
ENSMUSG00000065705	Gm22829
ENSMUSG00000065706	Gm22830
ENSMUSG00000065708	Gm22826
ENSMUSG00000065709	Gm22341
ENSMUSG00000065714	Gm25652
ENSMUSG00000065715	Snord7
ENSMUSG00000065716	Gm25651
ENSMUSG00000065718	Gm25650
ENSMUSG00000065722	Gm26166
ENSMUSG00000065725	Gm26165
ENSMUSG00000065726	Gm26163
ENSMUSG00000065727	Gm26164
ENSMUSG00000065728	Gm26175
ENSMUSG00000065729	Gm26176
ENSMUSG00000065732	Gm24492
ENSMUSG00000065733	Gm24491
ENSMUSG00000065734	Snord49a
ENSMUSG00000065735	Snord80
ENSMUSG00000065737	Gm24490
ENSMUSG00000065738	Gm24494
ENSMUSG00000065742	Gm25007
ENSMUSG00000065743	Gm25008
ENSMUSG00000065745	Gm25004
ENSMUSG00000065746	Gm25005
ENSMUSG00000065747	Gm25006
ENSMUSG00000065749	AF357428
ENSMUSG00000065750	Gm23346
ENSMUSG00000065751	Gm23345
ENSMUSG00000065752	Gm23344
ENSMUSG00000065757	Gm23347
ENSMUSG00000065760	Gm23848
ENSMUSG00000065763	Gm23847
ENSMUSG00000065764	Gm23850
ENSMUSG00000065768	Gm23845
ENSMUSG00000065778	Gm22154
ENSMUSG00000065782	Gm22680
ENSMUSG00000065787	Gm22681
ENSMUSG00000065792	Gm25515
ENSMUSG00000065794	Gm25514
ENSMUSG00000065795	Gm25513
ENSMUSG00000065797	Gm25512
ENSMUSG00000065799	Gm25517
ENSMUSG00000065800	Gm23042
ENSMUSG00000065802	Gm23041
ENSMUSG00000065803	Gm23040
ENSMUSG00000065804	Gm23039
ENSMUSG00000065807	Gm23038
ENSMUSG00000065812	Gm24696
ENSMUSG00000065815	Gm24697
ENSMUSG00000065817	Gm24698
ENSMUSG00000065818	Snord35a
ENSMUSG00000065822	Snord15a
ENSMUSG00000065825	Gm26314
ENSMUSG00000065836	Gm23502
ENSMUSG00000065840	Gm25187
ENSMUSG00000065843	Gm25186
ENSMUSG00000065845	Gm25189
ENSMUSG00000065847	Gm25188
ENSMUSG00000065852	Gm22353
ENSMUSG00000065853	Gm22354
ENSMUSG00000065858	Gm22350
ENSMUSG00000065859	Gm22351
ENSMUSG00000065862	Gm24029
ENSMUSG00000065864	Gm24031
ENSMUSG00000065865	Gm24030
ENSMUSG00000065866	Gm24032
ENSMUSG00000065869	Gm24917
ENSMUSG00000065872	Gm25681
ENSMUSG00000065874	Gm25683
ENSMUSG00000065876	Gm25682
ENSMUSG00000065878	Snord34
ENSMUSG00000065881	Gm22866
ENSMUSG00000065883	Snord3b-ps2
ENSMUSG00000065887	n-R5s185
ENSMUSG00000065892	Gm24521
ENSMUSG00000065898	Gm24522
ENSMUSG00000065899	Gm24523
ENSMUSG00000065903	Gm26111
ENSMUSG00000065904	Gm26109
ENSMUSG00000065905	Gm26110
ENSMUSG00000065907	Gm26108
ENSMUSG00000065916	Gm24446
ENSMUSG00000065919	Gm24449
ENSMUSG00000065924	Gm22797
ENSMUSG00000065934	Gm25630
ENSMUSG00000065936	Gm25628
ENSMUSG00000065937	Gm25627
ENSMUSG00000065939	Snora2b
ENSMUSG00000065940	Gm23795
ENSMUSG00000065945	Gm23796
ENSMUSG00000065947	mt-Nd4l
ENSMUSG00000065952	Rps23rg1
ENSMUSG00000065954	Tacc1
ENSMUSG00000065956	Defa37
ENSMUSG00000065968	Ifitm7
ENSMUSG00000065979	Cpped1
ENSMUSG00000065987	Cd209b
ENSMUSG00000065990	Aurkaip1
ENSMUSG00000065999	Zfp985
ENSMUSG00000066000	Zfp979
ENSMUSG00000066007	Zfp600
ENSMUSG00000066009	Zfp987
ENSMUSG00000066026	Dhrs3
ENSMUSG00000066027	Pramel51
ENSMUSG00000066030	Oog2
ENSMUSG00000066031	Pramel25
ENSMUSG00000066036	Ubr4
ENSMUSG00000066037	Hnrnpr
ENSMUSG00000066042	Med18
ENSMUSG00000066043	Phactr4
ENSMUSG00000066057	Gm1976
ENSMUSG00000066058	Cldn19
ENSMUSG00000066060	Gm12866
ENSMUSG00000066061	Or10ak12
ENSMUSG00000066068	Gm13611
ENSMUSG00000066071	Cyp4a12a
ENSMUSG00000066072	Cyp4a10
ENSMUSG00000066090	Insl5
ENSMUSG00000066097	Cyp2j11
ENSMUSG00000066100	Krtap5-1
ENSMUSG00000066107	Larp7-ps
ENSMUSG00000066108	Muc5b
ENSMUSG00000066113	Adamtsl1
ENSMUSG00000066116	Gm10154
ENSMUSG00000066122	Or13a17
ENSMUSG00000066129	Kndc1
ENSMUSG00000066137	Msantd5f6
ENSMUSG00000066141	Gm11232
ENSMUSG00000066148	Prpf4
ENSMUSG00000066149	Cdc26
ENSMUSG00000066150	Slc31a1
ENSMUSG00000066151	Fkbp15
ENSMUSG00000066152	Slc31a2
ENSMUSG00000066153	Mup21
ENSMUSG00000066154	Mup3
ENSMUSG00000066180	Gm10155
ENSMUSG00000066189	Cacng3
ENSMUSG00000066191	Anks6
ENSMUSG00000066196	Spag8
ENSMUSG00000066197	Gpr139
ENSMUSG00000066224	Arid3c
ENSMUSG00000066232	Ipo7
ENSMUSG00000066233	Tmem42
ENSMUSG00000066235	Pomgnt2
ENSMUSG00000066239	Or10a3n
ENSMUSG00000066240	Or10a49
ENSMUSG00000066241	Or10a48
ENSMUSG00000066242	Or5p5
ENSMUSG00000066257	Or5ac24
ENSMUSG00000066258	Trim12a
ENSMUSG00000066262	Or51i1
ENSMUSG00000066263	Or51k1
ENSMUSG00000066268	Or51a5
ENSMUSG00000066269	Or51a6
ENSMUSG00000066272	Or51a25
ENSMUSG00000066273	Or51a39
ENSMUSG00000066278	Vps37b
ENSMUSG00000066279	Chrna10
ENSMUSG00000066306	Numa1
ENSMUSG00000066315	Gm12918
ENSMUSG00000066319	Rtp3
ENSMUSG00000066324	Bpnt2
ENSMUSG00000066357	Wdr6
ENSMUSG00000066359	Tcl1b1
ENSMUSG00000066361	Serpina3c
ENSMUSG00000066362	Rps13-ps1
ENSMUSG00000066363	Serpina3f
ENSMUSG00000066364	Serpina3b
ENSMUSG00000066366	Serpina1a
ENSMUSG00000066368	Actl11
ENSMUSG00000066372	Vmn2r65
ENSMUSG00000066382	Iqcf5
ENSMUSG00000066383	Iqcf1
ENSMUSG00000066392	Nrxn3
ENSMUSG00000066406	Akap13
ENSMUSG00000066407	Gm10263
ENSMUSG00000066415	Msl2
ENSMUSG00000066438	Plekhd1
ENSMUSG00000066440	Zfyve26
ENSMUSG00000066441	Rdh11
ENSMUSG00000066442	Mthfs
ENSMUSG00000066443	Gm10163
ENSMUSG00000066456	Hmgn3
ENSMUSG00000066463	Omt2a
ENSMUSG00000066475	LOC118568354
ENSMUSG00000066478	Gm5745
ENSMUSG00000066487	Gm5786
ENSMUSG00000066489	Rpl26-ps2
ENSMUSG00000066500	Izumo2
ENSMUSG00000066510	Ankdd1a
ENSMUSG00000066512	Klk1b5
ENSMUSG00000066513	Klk1b4
ENSMUSG00000066515	Klk1b3
ENSMUSG00000066516	Klk1b21
ENSMUSG00000066537	Vmn2r57
ENSMUSG00000066538	Gm6254
ENSMUSG00000066543	Rpl17-ps9
ENSMUSG00000066551	Hmgb1
ENSMUSG00000066554	Gm10167
ENSMUSG00000066568	Lsm14a
ENSMUSG00000066571	Garre1
ENSMUSG00000066583	Scgb1b27
ENSMUSG00000066584	Scgb2b27
ENSMUSG00000066586	Scgb2b26
ENSMUSG00000066592	Gm7589
ENSMUSG00000066595	Flvcr1
ENSMUSG00000066607	Insyn1
ENSMUSG00000066613	Zfp932
ENSMUSG00000066621	Tecpr1
ENSMUSG00000066626	Gm5121
ENSMUSG00000066637	Ttc32
ENSMUSG00000066640	Fbxl18
ENSMUSG00000066643	Wdr35
ENSMUSG00000066652	Lefty2
ENSMUSG00000066671	Or6y1
ENSMUSG00000066672	Or10x1
ENSMUSG00000066677	Ifi208
ENSMUSG00000066680	Or10j28-ps1
ENSMUSG00000066682	Pilrb2
ENSMUSG00000066684	Pilrb1
ENSMUSG00000066687	Zbtb16
ENSMUSG00000066688	Pramel21
ENSMUSG00000066704	Cyp2b19
ENSMUSG00000066705	Fxyd6
ENSMUSG00000066714	Gm8062
ENSMUSG00000066720	Cldn9
ENSMUSG00000066721	Zfp575
ENSMUSG00000066735	Vkorc1l1
ENSMUSG00000066747	Or8b4
ENSMUSG00000066748	Or8b8
ENSMUSG00000066749	Or8b9
ENSMUSG00000066750	Or8b12c
ENSMUSG00000066755	Tnfsf18
ENSMUSG00000066756	Igfl3
ENSMUSG00000066760	Psg16
ENSMUSG00000066772	Obox3
ENSMUSG00000066797	Zfp648
ENSMUSG00000066798	Zbtb6
ENSMUSG00000066800	Rnasel
ENSMUSG00000066803	Vmn1r84
ENSMUSG00000066804	Vmn1r83
ENSMUSG00000066820	Vmn2r28
ENSMUSG00000066828	Vmn2r37
ENSMUSG00000066829	Zfp810
ENSMUSG00000066838	Zfp772
ENSMUSG00000066839	Ecsit
ENSMUSG00000066842	Hmcn1
ENSMUSG00000066850	Vmn1r65
ENSMUSG00000066861	Oas1g
ENSMUSG00000066867	Oas1e
ENSMUSG00000066877	Nck2
ENSMUSG00000066878	Kpna2rt
ENSMUSG00000066880	Zfp617
ENSMUSG00000066892	Fbxl12
ENSMUSG00000066894	Vsig10
ENSMUSG00000066896	Or7e178
ENSMUSG00000066897	Or7e176
ENSMUSG00000066899	Or8b12i
ENSMUSG00000066900	Suds3
ENSMUSG00000066902	Rps23-ps2
ENSMUSG00000066905	Or7e169
ENSMUSG00000066914	Or7s1a-ps1
ENSMUSG00000066938	Gm10190
ENSMUSG00000066952	Myo1h
ENSMUSG00000066964	Lhfpl7
ENSMUSG00000066975	Cryba4
ENSMUSG00000066979	Bub3
ENSMUSG00000066983	Gm16519
ENSMUSG00000067001	Serpinb7
ENSMUSG00000067006	Serpinb5
ENSMUSG00000067010	Vmn2r10
ENSMUSG00000067028	Cntnap5b
ENSMUSG00000067038	Rps12-ps3
ENSMUSG00000067047	Olfr719-ps
ENSMUSG00000067049	Unc93a
ENSMUSG00000067058	Rps15a-ps5
ENSMUSG00000067064	Or6b2
ENSMUSG00000067071	Hes6
ENSMUSG00000067081	Asb18
ENSMUSG00000067103	AY702103
ENSMUSG00000067121	Gm7027
ENSMUSG00000067144	Slc22a7
ENSMUSG00000067147	Rpl7a-ps11
ENSMUSG00000067148	Polr1c
ENSMUSG00000067149	Jchain
ENSMUSG00000067150	Xpo5
ENSMUSG00000067158	Col4a4
ENSMUSG00000067173	Mrgpra4
ENSMUSG00000067186	Or2h15
ENSMUSG00000067194	Eif1ax
ENSMUSG00000067201	H2-M9
ENSMUSG00000067206	Lrrc66
ENSMUSG00000067212	H2-T23
ENSMUSG00000067215	Usp51
ENSMUSG00000067219	Nipal1
ENSMUSG00000067220	Cnga1
ENSMUSG00000067224	Gm3695
ENSMUSG00000067225	Cyp2c54
ENSMUSG00000067229	Cyp2c66
ENSMUSG00000067231	Cyp2c65
ENSMUSG00000067235	H2-Q10
ENSMUSG00000067242	Lgi1
ENSMUSG00000067261	Foxd3
ENSMUSG00000067262	Vmn1r239-ps
ENSMUSG00000067274	Rplp0
ENSMUSG00000067276	Capn6
ENSMUSG00000067279	Ppp1r3c
ENSMUSG00000067285	Gm16223
ENSMUSG00000067288	Rps28
ENSMUSG00000067297	Ifit1bl2
ENSMUSG00000067299	Crygd
ENSMUSG00000067336	Bmpr2
ENSMUSG00000067338	Tuba3b
ENSMUSG00000067341	H2-Eb2
ENSMUSG00000067351	Rps15a-ps2
ENSMUSG00000067352	Gm14149
ENSMUSG00000067360	Pramel3a
ENSMUSG00000067365	Tmem128
ENSMUSG00000067367	Lyar
ENSMUSG00000067369	Trmt2b
ENSMUSG00000067370	B3galt4
ENSMUSG00000067377	Tspan6
ENSMUSG00000067399	Trim43c
ENSMUSG00000067424	Zfp563
ENSMUSG00000067430	Zfp763
ENSMUSG00000067438	Hmx1
ENSMUSG00000067441	H2ab1
ENSMUSG00000067455	H4c11
ENSMUSG00000067513	Or5an10
ENSMUSG00000067519	Or5an1c
ENSMUSG00000067522	Or5a1
ENSMUSG00000067524	Or4d6
ENSMUSG00000067525	Or4z4
ENSMUSG00000067526	Or4d10
ENSMUSG00000067528	Or4d10b
ENSMUSG00000067529	Or4d11
ENSMUSG00000067541	A630073D07Rik
ENSMUSG00000067543	Prb1a
ENSMUSG00000067545	Or10q3
ENSMUSG00000067547	Gm7666
ENSMUSG00000067561	Dmrtc1c2
ENSMUSG00000067562	Dmrtc1c1
ENSMUSG00000067567	Hdac8
ENSMUSG00000067571	Ms4a15
ENSMUSG00000067578	Cbln4
ENSMUSG00000067586	S1pr3
ENSMUSG00000067591	Klra3
ENSMUSG00000067594	Krt77
ENSMUSG00000067597	Dgat2l6
ENSMUSG00000067599	Klra7
ENSMUSG00000067604	Nms
ENSMUSG00000067610	Klri1
ENSMUSG00000067613	Krt83
ENSMUSG00000067614	Krt86
ENSMUSG00000067615	Krt81
ENSMUSG00000067616	Klk11
ENSMUSG00000067629	Syngap1
ENSMUSG00000067642	Adgrf3
ENSMUSG00000067649	Mageb18
ENSMUSG00000067653	Ankrd23
ENSMUSG00000067656	Slc22a27
ENSMUSG00000067679	Obp1b
ENSMUSG00000067684	Obp1a
ENSMUSG00000067698	Gm10220
ENSMUSG00000067700	Gm5862
ENSMUSG00000067702	Tuba3a
ENSMUSG00000067704	Wfdc13
ENSMUSG00000067713	Prkag1
ENSMUSG00000067714	Lpar5
ENSMUSG00000067722	Uqcc4
ENSMUSG00000067724	Gbx1
ENSMUSG00000067736	Gm10222
ENSMUSG00000067750	Khdc1a
ENSMUSG00000067764	Xlr5c
ENSMUSG00000067767	Clec4b2
ENSMUSG00000067768	Xlr4b
ENSMUSG00000067771	Pwwp4a
ENSMUSG00000067773	Defb41
ENSMUSG00000067780	Pi15
ENSMUSG00000067786	Nnat
ENSMUSG00000067787	Blcap
ENSMUSG00000067795	4930444P10Rik
ENSMUSG00000067813	Xkr9
ENSMUSG00000067818	Myl9
ENSMUSG00000067825	Pex26
ENSMUSG00000067847	Romo1
ENSMUSG00000067848	Speer1m
ENSMUSG00000067851	Arfgef1
ENSMUSG00000067855	Speer3
ENSMUSG00000067860	Zic3
ENSMUSG00000067872	Ccdc87
ENSMUSG00000067873	Htatsf1
ENSMUSG00000067878	Map7d3
ENSMUSG00000067879	Vxn
ENSMUSG00000067889	Sptbn2
ENSMUSG00000067909	Slxl1
ENSMUSG00000067916	Zfp991
ENSMUSG00000067919	Rex2
ENSMUSG00000067924	Rtl8b
ENSMUSG00000067925	Rtl8a
ENSMUSG00000067928	Zfp760
ENSMUSG00000067931	Zfp948
ENSMUSG00000067941	Gm7168
ENSMUSG00000067942	Zfp160
ENSMUSG00000067949	Vmn1r-ps144
ENSMUSG00000067971	Or5o1
ENSMUSG00000067973	Gm6994
ENSMUSG00000067995	Gtf2f2
ENSMUSG00000067996	Bpifb9b
ENSMUSG00000067998	Bpifb9a
ENSMUSG00000068008	Bpifb3
ENSMUSG00000068009	Bpifb6
ENSMUSG00000068011	Mkrn2os
ENSMUSG00000068014	Gm14648
ENSMUSG00000068015	Lrch1
ENSMUSG00000068036	Afdn
ENSMUSG00000068037	Mas1
ENSMUSG00000068039	Tcp1
ENSMUSG00000068040	Tm9sf4
ENSMUSG00000068048	Rhox9
ENSMUSG00000068068	Krtap20-22
ENSMUSG00000068071	Gm33798
ENSMUSG00000068073	Krtap6-6
ENSMUSG00000068074	Krtap6-7
ENSMUSG00000068075	Krtap6-3
ENSMUSG00000068078	Krtap13-20
ENSMUSG00000068079	Tcf15
ENSMUSG00000068082	Grxcr1
ENSMUSG00000068083	Cyp2d40
ENSMUSG00000068085	Cyp2d11
ENSMUSG00000068086	Cyp2d9
ENSMUSG00000068099	Smim45
ENSMUSG00000068101	Cenpm
ENSMUSG00000068105	Tnfrsf13c
ENSMUSG00000068113	Tesl1
ENSMUSG00000068114	Ccdc134
ENSMUSG00000068115	Ninl
ENSMUSG00000068117	Mei1
ENSMUSG00000068122	Agtr2
ENSMUSG00000068129	Cst7
ENSMUSG00000068130	Zfp442
ENSMUSG00000068134	Zfp120
ENSMUSG00000068141	Gm10232
ENSMUSG00000068149	Tex13c3
ENSMUSG00000068151	A230006K03Rik
ENSMUSG00000068154	Insm1
ENSMUSG00000068167	Csnk2a2ip
ENSMUSG00000068182	Or5ac21
ENSMUSG00000068184	Ndufaf2
ENSMUSG00000068196	Col8a1
ENSMUSG00000068205	Macrod2
ENSMUSG00000068206	Pick1
ENSMUSG00000068218	Ssxb9
ENSMUSG00000068219	Ssxb10
ENSMUSG00000068220	Lgals1
ENSMUSG00000068227	Il2rb
ENSMUSG00000068231	Vmn1r43
ENSMUSG00000068232	Vmn1r42
ENSMUSG00000068234	Vmn1r44
ENSMUSG00000068240	Uba52rt
ENSMUSG00000068245	Phf11d
ENSMUSG00000068246	Apol9b
ENSMUSG00000068250	Amn1
ENSMUSG00000068252	Apol7b
ENSMUSG00000068259	Or9a7
ENSMUSG00000068262	Gm5879
ENSMUSG00000068263	Efcc1
ENSMUSG00000068264	Ap5s1
ENSMUSG00000068267	Cenpb
ENSMUSG00000068270	Shroom4
ENSMUSG00000068284	Usf3
ENSMUSG00000068289	Cma2
ENSMUSG00000068290	Ddrgk1
ENSMUSG00000068299	Nat8f4
ENSMUSG00000068302	Noto
ENSMUSG00000068303	Spr-ps1
ENSMUSG00000068323	Slc4a5
ENSMUSG00000068324	Gm10029
ENSMUSG00000068327	Tlx2
ENSMUSG00000068328	Aup1
ENSMUSG00000068329	Htra2
ENSMUSG00000068335	Dok1
ENSMUSG00000068341	Reg3d
ENSMUSG00000068349	Gml
ENSMUSG00000068373	D430041D05Rik
ENSMUSG00000068391	Chrac1
ENSMUSG00000068392	Rnase13
ENSMUSG00000068394	Cep152
ENSMUSG00000068396	Rpl34-ps1
ENSMUSG00000068397	Gm10240
ENSMUSG00000068407	Rnase12
ENSMUSG00000068417	Pnp2
ENSMUSG00000068428	Gmnc
ENSMUSG00000068431	Or11g26
ENSMUSG00000068437	Or4k15b
ENSMUSG00000068452	Duox2
ENSMUSG00000068457	Uty
ENSMUSG00000068479	Mfap1a
ENSMUSG00000068506	Gm5800
ENSMUSG00000068522	Aard
ENSMUSG00000068523	Gng5
ENSMUSG00000068535	Or2aj4
ENSMUSG00000068536	Aoc1l1
ENSMUSG00000068537	Gm10242
ENSMUSG00000068547	Clca4a
ENSMUSG00000068551	Zfp467
ENSMUSG00000068566	Myadm
ENSMUSG00000068574	Or2r11
ENSMUSG00000068579	Rpl7a-ps3
ENSMUSG00000068580	Zfyve19
ENSMUSG00000068587	Mgam
ENSMUSG00000068600	Gml2
ENSMUSG00000068601	Gm10244
ENSMUSG00000068604	Gm8225
ENSMUSG00000068606	Gm4841
ENSMUSG00000068614	Actc1
ENSMUSG00000068615	Gjd2
ENSMUSG00000068617	Clxn
ENSMUSG00000068647	Or4f54
ENSMUSG00000068663	Clec16a
ENSMUSG00000068680	Gm10248
ENSMUSG00000068686	Cd59b
ENSMUSG00000068696	Gpr88
ENSMUSG00000068697	Myoz1
ENSMUSG00000068699	Flnc
ENSMUSG00000068706	Gm10250
ENSMUSG00000068732	Tmem167b
ENSMUSG00000068735	Trp53i11
ENSMUSG00000068739	Sars1
ENSMUSG00000068740	Celsr2
ENSMUSG00000068742	Cry2
ENSMUSG00000068744	Psrc1
ENSMUSG00000068745	Mybphl
ENSMUSG00000068747	Sort1
ENSMUSG00000068748	Ptprz1
ENSMUSG00000068749	Psma5
ENSMUSG00000068758	Il3ra
ENSMUSG00000068762	Gstm6
ENSMUSG00000068794	Col28a1
ENSMUSG00000068798	Rap1a
ENSMUSG00000068806	Or4c12
ENSMUSG00000068808	Or4c102
ENSMUSG00000068809	Or4c101
